transaction_id,machine_id,location_city,location_type,refill_date,refill_time,product_id,product_name,product_category,unit_price,quantity_refilled,quantity_sold,current_stock,revenue_generated,refill_person_id,refill_person_name,machine_status,temperature_C,payment_method,avg_customer_rating,downtime_minutes,power_consumption_kwh,network_latency_ms,maintenance_flag,refill_datetime
VMX-13184,VM-113,Pune,Metro Station,03-02-2025,22:15:00,P-102,Bisleri Water,Drinks,125.67,51.0,51.0,0.0,6409.17,RP-019,Suresh,Working,18.5,UPI,2.0,31.0,2.96,466.0,1.0,2025-02-03 22:15:00
VMX-13185,VM-156,Hyderabad,Office,09-01-2025,03:57:00,P-105,Dettol Wipe,Hygiene,87.58,188.0,170.0,18.0,14888.6,RP-014,Deepa,Maintenance,10.0,UPI,3.4,62.0,1.15,428.0,0.0,2025-01-09 03:57:00
VMX-13186,VM-289,Hyderabad,Office,25-08-2025,23:38:00,P-109,Doritos,Snacks,55.49,34.0,30.0,4.0,1664.7,RP-013,Suresh,Low Power,19.1,Cash,4.3,97.0,3.3,107.0,0.0,2025-08-25 23:38:00
VMX-13187,VM-069,Mumbai,Metro Station,04-10-2025,06:24:00,P-108,Sprite Bottle,Drinks,68.8,88.0,72.0,16.0,4953.6,RP-014,Ravi,Low Power,20.5,UPI,4.9,85.0,4.87,84.0,1.0,2025-10-04 06:24:00
VMX-13188,VM-093,Delhi,Hospital,03-06-2025,21:50:00,P-107,Colgate Mini,Hygiene,54.56,173.0,160.0,13.0,8729.6,RP-020,Ravi,Low Power,22.8,Card,3.6,78.0,2.85,326.0,0.0,2025-06-03 21:50:00
VMX-13189,VM-228,Kolkata,Hospital,17-06-2025,05:50:00,P-104,Red Bull,Drinks,23.48,55.0,47.0,8.0,1103.56,RP-002,Deepa,Working,21.9,UPI,3.0,43.0,1.16,270.0,0.0,2025-06-17 05:50:00
VMX-13190,VM-275,Pune,Hospital,06-10-2025,23:51:00,P-104,Red Bull,Drinks,51.34,156.0,154.0,2.0,7906.36,RP-015,Fatima,Maintenance,20.7,Cash,2.3,113.0,3.3,345.0,0.0,2025-10-06 23:51:00
VMX-13191,VM-087,Hyderabad,College,11-02-2025,09:56:00,P-108,Sprite Bottle,Drinks,74.58,132.0,124.0,8.0,9247.92,RP-008,Anita,Maintenance,22.2,Card,4.6,27.0,3.21,432.0,0.0,2025-02-11 09:56:00
VMX-13192,VM-091,Chennai,Hospital,09-01-2025,09:24:00,P-108,Sprite Bottle,Drinks,102.93,39.0,30.0,9.0,3087.9,RP-018,Kiran,Maintenance,20.9,UPI,4.5,118.0,4.01,160.0,1.0,2025-01-09 09:24:00
VMX-13193,VM-293,Hyderabad,Mall,25-01-2025,16:42:00,P-102,Bisleri Water,Drinks,77.41,78.0,0.0,7.0,5496.11,RP-010,Deepa,Low Power,14.6,Card,3.5,102.0,4.61,439.0,0.0,2025-01-25 16:42:00
VMX-13194,VM-199,Pune,Hospital,14-06-2025,09:38:00,P-101,Pepsi Can,Drinks,146.71,30.0,11.0,19.0,1613.81,RP-004,Rajesh,Low Power,22.0,Card,2.6,100.0,4.61,339.0,0.0,2025-06-14 09:38:00
VMX-13195,VM-229,Mumbai,College,14-09-2025,08:25:00,P-109,Doritos,Snacks,96.85,197.0,179.0,18.0,17336.15,RP-015,Mahesh,Maintenance,18.6,Cash,2.3,5.0,1.86,480.0,1.0,2025-09-14 08:25:00
VMX-13196,VM-069,Hyderabad,College,05-09-2025,22:25:00,P-106,Snickers Bar,Snacks,112.07,61.0,51.0,10.0,5715.57,RP-020,Mahesh,Working,17.9,UPI,3.4,117.0,4.44,409.0,1.0,2025-09-05 22:25:00
VMX-13197,VM-177,Mumbai,Hospital,02-06-2025,08:04:00,P-105,Dettol Wipe,Hygiene,13.26,34.0,26.0,8.0,344.76,RP-008,Mahesh,Low Power,20.9,Cash,3.5,55.0,1.62,495.0,0.0,2025-06-02 08:04:00
VMX-13198,VM-288,Bangalore,Metro Station,04-10-2025,18:11:00,P-100,Lays Classic,Snacks,32.93,135.0,125.0,10.0,4116.25,RP-001,Deepa,Working,16.9,Cash,4.2,82.0,2.91,250.0,0.0,2025-10-04 18:11:00
VMX-13199,VM-266,Pune,Mall,20-03-2025,23:17:00,P-107,Colgate Mini,Hygiene,35.86,191.0,185.0,6.0,6634.1,RP-005,Suresh,Maintenance,17.0,UPI,4.7,53.0,2.97,363.0,1.0,2025-03-20 23:17:00
VMX-13200,VM-060,Kolkata,Office,15-04-2025,05:17:00,P-106,Snickers Bar,Snacks,64.32,159.0,149.0,10.0,9583.68,RP-017,Anita,Working,16.3,Card,3.8,70.0,3.91,299.0,1.0,2025-04-15 05:17:00
VMX-13201,VM-174,Delhi,Hospital,12-08-2025,11:33:00,P-105,Dettol Wipe,Hygiene,76.68,182.0,173.0,9.0,13265.64,RP-018,Deepa,Low Power,22.3,UPI,2.3,89.0,3.33,191.0,0.0,2025-08-12 11:33:00
VMX-13202,VM-287,Chennai,College,03-10-2025,21:08:00,P-107,Colgate Mini,Hygiene,89.49,87.0,75.0,12.0,6711.75,RP-013,Deepa,Working,12.8,Card,3.5,113.0,1.83,105.0,0.0,2025-10-03 21:08:00
VMX-13203,VM-035,Chennai,Office,04-05-2025,08:40:00,P-108,Sprite Bottle,Drinks,75.37,155.0,143.0,12.0,10777.91,RP-018,Rajesh,Maintenance,17.3,UPI,3.3,52.0,4.11,349.0,1.0,2025-05-04 08:40:00
VMX-13204,VM-225,Kolkata,Mall,04-02-2025,16:34:00,P-101,Pepsi Can,Drinks,143.56,24.0,18.0,6.0,2584.08,RP-016,Rajesh,Maintenance,24.2,Cash,4.6,85.0,3.16,456.0,1.0,2025-02-04 16:34:00
VMX-13205,VM-016,Delhi,Office,05-01-2025,10:43:00,P-107,Colgate Mini,Hygiene,103.47,92.0,87.0,5.0,9001.89,RP-016,Fatima,Low Power,16.1,Cash,4.5,51.0,1.84,445.0,1.0,2025-01-05 10:43:00
VMX-13206,VM-044,Bangalore,College,28-02-2025,11:14:00,P-105,Dettol Wipe,Hygiene,error,123.0,113.0,10.0,2595.61,RP-010,Ravi,Maintenance,22.9,Card,3.6,80.0,3.46,378.0,1.0,2025-02-28 11:14:00
VMX-13207,VM-056,Delhi,Office,07-08-2025,10:50:00,P-109,Doritos,Snacks,16.57,130.0,114.0,16.0,1888.98,RP-014,Kiran,Working,21.8,Cash,3.5,102.0,4.07,229.0,0.0,2025-08-07 10:50:00
VMX-13208,VM-085,Bangalore,Hospital,21-06-2025,11:44:00,P-109,Doritos,Snacks,68.07,29.0,26.0,3.0,1769.82,RP-010,Ravi,Maintenance,12.0,UPI,4.9,47.0,2.34,402.0,1.0,2025-06-21 11:44:00
VMX-13209,VM-123,Bangalore,College,28-02-2025,12:34:00,P-107,Colgate Mini,Hygiene,88.57,70.0,60.0,10.0,5314.2,RP-006,Amit,Low Power,20.7,Cash,2.6,10.0,3.0,80.0,0.0,2025-02-28 12:34:00
VMX-13210,VM-274,Chennai,Hospital,27-01-2025,01:46:00,P-101,Pepsi Can,Drinks,114.54,173.0,157.0,16.0,17982.78,RP-011,Deepa,Low Power,16.7,UPI,2.7,87.0,3.58,126.0,0.0,2025-01-27 01:46:00
VMX-13211,VM-034,Pune,Mall,07-03-2025,21:45:00,P-103,Oreo Pack,Snacks,133.68,37.0,31.0,6.0,4144.08,RP-014,Kiran,Maintenance,22.2,UPI,3.9,31.0,2.43,312.0,0.0,2025-03-07 21:45:00
VMX-13212,VM-296,Kolkata,Hospital,12-09-2025,06:08:00,P-108,Sprite Bottle,Drinks,48.02,173.0,157.0,16.0,7539.14,RP-011,Fatima,Low Power,21.4,UPI,2.4,13.0,4.6,147.0,1.0,2025-09-12 06:08:00
VMX-13213,VM-142,Chennai,Metro Station,20-07-2025,19:33:00,P-100,Lays Classic,Snacks,97.52,86.0,77.0,9.0,7509.04,RP-018,Rahul,Maintenance,10.4,Cash,3.1,119.0,4.25,343.0,1.0,2025-07-20 19:33:00
VMX-13214,VM-208,Delhi,Office,17-03-2025,13:18:00,P-107,Colgate Mini,Hygiene,error,33.0,20.0,13.0,1668.4,RP-017,Fatima,Maintenance,18.9,UPI,2.5,34.0,2.07,203.0,1.0,2025-03-17 13:18:00
VMX-13215,VM-022,Pune,Mall,13-03-2025,21:59:00,P-103,Oreo Pack,Snacks,21.49,155.0,147.0,8.0,3159.03,RP-015,Anita,Maintenance,13.7,Card,4.5,75.0,3.06,400.0,0.0,2025-03-13 21:59:00
VMX-13216,VM-071,Delhi,Metro Station,24-06-2025,20:06:00,P-102,Bisleri Water,Drinks,29.37,66.0,64.0,2.0,1879.68,RP-012,Ravi,Working,15.7,UPI,2.1,37.0,4.36,416.0,1.0,2025-06-24 20:06:00
VMX-13217,VM-276,Kolkata,Hospital,05-01-2025,00:49:00,P-105,Dettol Wipe,Hygiene,33.12,78.0,63.0,15.0,2086.56,RP-016,Rajesh,Low Power,11.2,Cash,4.3,26.0,1.7,421.0,1.0,2025-01-05 00:49:00
VMX-13218,VM-123,Bangalore,Hospital,18-09-2025,23:18:00,P-100,Lays Classic,Snacks,76.61,93.0,79.0,14.0,6052.19,RP-015,Anita,Maintenance,14.6,UPI,5.0,28.0,1.31,81.0,0.0,2025-09-18 23:18:00
VMX-13219,VM-229,Delhi,Hospital,01-07-2025,08:15:00,P-102,Bisleri Water,Drinks,40.56,79.0,62.0,17.0,2514.72,RP-016,Suresh,Working,21.2,Card,3.0,22.0,1.31,266.0,1.0,2025-07-01 08:15:00
VMX-13220,VM-139,Bangalore,College,07-10-2025,04:08:00,P-105,Dettol Wipe,Hygiene,94.35,176.0,163.0,13.0,15379.05,RP-005,Ravi,Working,15.3,UPI,4.8,64.0,3.45,150.0,0.0,2025-10-07 04:08:00
VMX-13221,VM-169,Mumbai,College,17-05-2025,03:08:00,P-103,Oreo Pack,Snacks,12.93,159.0,156.0,3.0,2017.08,RP-014,Rajesh,Working,16.9,Card,4.1,93.0,4.89,383.0,0.0,2025-05-17 03:08:00
VMX-13222,VM-225,Hyderabad,College,29-08-2025,10:41:00,P-104,Red Bull,Drinks,45.51,107.0,98.0,9.0,4459.98,RP-008,Ravi,Low Power,22.1,Card,5.0,102.0,3.11,299.0,0.0,2025-08-29 10:41:00
VMX-13223,VM-152,Chennai,Metro Station,22-03-2025,12:51:00,P-101,Pepsi Can,Drinks,104.33,53.0,44.0,9.0,4590.52,RP-014,Suresh,Maintenance,24.2,UPI,3.6,47.0,3.05,412.0,0.0,2025-03-22 12:51:00
VMX-13224,VM-177,Pune,Hospital,27-06-2025,17:43:00,P-100,Lays Classic,Snacks,122.04,23.0,17.0,6.0,2074.68,RP-005,Kiran,Working,20.2,Card,4.4,44.0,1.14,145.0,1.0,2025-06-27 17:43:00
VMX-13225,VM-004,Bangalore,Mall,05-04-2025,03:47:00,P-101,Pepsi Can,Drinks,94.83,119.0,110.0,9.0,10431.3,RP-018,Rajesh,Working,23.9,Card,4.9,70.0,1.12,177.0,1.0,2025-04-05 03:47:00
VMX-13226,VM-161,Pune,Metro Station,10-09-2025,01:24:00,P-106,Snickers Bar,Snacks,140.73,183.0,174.0,9.0,24487.02,RP-001,Ravi,Maintenance,22.3,Card,3.9,34.0,1.88,388.0,0.0,2025-09-10 01:24:00
VMX-13227,VM-038,Hyderabad,College,20-06-2025,00:00:00,P-105,Dettol Wipe,Hygiene,67.97,68.0,50.0,18.0,3398.5,RP-017,Rajesh,Working,20.3,Cash,2.1,111.0,1.56,115.0,0.0,2025-06-20 00:00:00
VMX-13228,VM-295,Delhi,Office,05-10-2025,18:15:00,P-105,Dettol Wipe,Hygiene,43.01,62.0,61.0,1.0,2623.61,RP-013,Mahesh,Maintenance,18.6,Cash,2.9,49.0,1.28,278.0,0.0,2025-10-05 18:15:00
VMX-13229,VM-239,Kolkata,Office,02-10-2025,05:16:00,P-100,Lays Classic,Snacks,131.03,93.0,78.0,15.0,10220.34,RP-019,Rahul,Maintenance,11.5,Cash,4.7,24.0,3.27,454.0,1.0,2025-10-02 05:16:00
VMX-13230,VM-258,Chennai,Hospital,29-09-2025,20:46:00,P-106,Snickers Bar,Snacks,55.39,123.0,107.0,16.0,5926.73,RP-014,Mahesh,Working,17.0,Cash,2.4,2.0,1.95,228.0,0.0,2025-09-29 20:46:00
VMX-13231,VM-238,Kolkata,College,21-07-2025,06:08:00,P-102,Bisleri Water,Drinks,106.42,107.0,107.0,0.0,11386.94,RP-012,Amit,Low Power,23.7,Card,4.9,54.0,3.43,181.0,1.0,2025-07-21 06:08:00
VMX-13232,VM-204,Kolkata,Office,01-08-2025,12:29:00,P-106,Snickers Bar,Snacks,135.63,117.0,100.0,17.0,13563.0,RP-014,Rahul,Working,14.2,Card,3.5,1.0,1.07,477.0,0.0,2025-08-01 12:29:00
VMX-13233,VM-139,Mumbai,College,08-04-2025,14:32:00,P-101,Pepsi Can,Drinks,39.64,133.0,125.0,8.0,4955.0,RP-001,Rajesh,Working,17.6,Cash,2.6,23.0,1.59,483.0,0.0,2025-04-08 14:32:00
VMX-13234,VM-121,Chennai,Office,14-03-2025,06:46:00,P-103,Oreo Pack,Snacks,77.32,62.0,42.0,20.0,3247.44,RP-002,Ravi,Low Power,14.1,UPI,3.5,47.0,2.85,265.0,1.0,2025-03-14 06:46:00
VMX-13235,VM-180,Pune,College,19-01-2025,00:56:00,P-101,Pepsi Can,Drinks,15.92,186.0,185.0,1.0,2945.2,RP-004,Fatima,Low Power,12.4,Card,2.8,77.0,4.01,369.0,0.0,2025-01-19 00:56:00
VMX-13236,VM-066,Mumbai,Metro Station,13-02-2025,09:03:00,P-103,Oreo Pack,Snacks,143.99,150.0,132.0,18.0,19006.68,RP-013,Suresh,Working,24.4,Card,3.0,44.0,3.7,74.0,0.0,2025-02-13 09:03:00
VMX-13237,VM-109,Hyderabad,Metro Station,24-08-2025,10:06:00,P-108,Sprite Bottle,Drinks,77.33,147.0,137.0,10.0,10594.21,RP-008,Fatima,Working,24.1,UPI,2.2,94.0,3.15,190.0,1.0,2025-08-24 10:06:00
VMX-13238,VM-102,Delhi,Metro Station,09-01-2025,03:42:00,P-106,Snickers Bar,Snacks,85.04,183.0,173.0,10.0,14711.92,RP-003,Suresh,Maintenance,15.5,Card,2.9,13.0,3.2,208.0,0.0,2025-01-09 03:42:00
VMX-13239,VM-034,Mumbai,Hospital,15-06-2025,14:02:00,P-109,Doritos,Snacks,41.61,123.0,115.0,8.0,4785.15,RP-008,Suresh,Low Power,19.9,Cash,2.1,46.0,1.77,72.0,1.0,2025-06-15 14:02:00
VMX-13240,VM-296,Bangalore,College,12-02-2025,05:30:00,P-104,Red Bull,Drinks,120.59,164.0,149.0,15.0,17967.91,RP-002,Fatima,Working,23.2,Cash,3.9,61.0,2.87,264.0,0.0,2025-02-12 05:30:00
VMX-13241,VM-199,Hyderabad,Metro Station,16-09-2025,13:39:00,P-106,Snickers Bar,Snacks,107.33,96.0,93.0,3.0,9981.69,RP-012,Kiran,Low Power,23.0,Cash,2.3,94.0,4.44,145.0,0.0,2025-09-16 13:39:00
VMX-13242,VM-113,Chennai,Metro Station,15-09-2025,13:19:00,P-101,Pepsi Can,Drinks,108.86,143.0,133.0,10.0,14478.38,RP-008,Mahesh,Maintenance,17.4,Cash,5.0,88.0,2.51,107.0,1.0,2025-09-15 13:19:00
VMX-13243,VM-265,Delhi,Hospital,28-07-2025,18:06:00,P-109,Doritos,Snacks,131.08,54.0,38.0,16.0,4981.04,RP-004,Rajesh,Low Power,19.7,Card,3.3,32.0,4.61,387.0,1.0,2025-07-28 18:06:00
VMX-13244,VM-291,Kolkata,Metro Station,30-03-2025,00:26:00,P-109,Doritos,Snacks,144.31,91.0,86.0,5.0,12410.66,RP-005,Deepa,Low Power,17.9,Cash,2.2,25.0,4.2,229.0,0.0,2025-03-30 00:26:00
VMX-13245,VM-149,Pune,College,06-05-2025,08:47:00,P-108,Sprite Bottle,Drinks,118.79,114.0,102.0,12.0,12116.58,RP-002,Fatima,Maintenance,15.2,Cash,2.9,71.0,4.66,172.0,0.0,2025-05-06 08:47:00
VMX-13246,VM-227,Pune,Mall,25-03-2025,14:54:00,P-109,Doritos,Snacks,126.73,67.0,53.0,14.0,6716.69,RP-010,Mahesh,Low Power,18.7,Card,3.9,24.0,1.55,306.0,0.0,2025-03-25 14:54:00
VMX-13247,VM-049,Hyderabad,College,14-02-2025,15:28:00,P-108,Sprite Bottle,Drinks,22.45,189.0,174.0,15.0,3906.3,RP-008,Anita,Working,12.6,UPI,4.6,55.0,1.26,209.0,1.0,2025-02-14 15:28:00
VMX-13248,VM-034,Pune,Office,31-08-2025,20:39:00,P-107,Colgate Mini,Hygiene,115.96,86.0,83.0,3.0,9624.68,RP-017,Mahesh,Working,21.9,Cash,4.3,112.0,4.3,166.0,0.0,2025-08-31 20:39:00
VMX-13249,VM-142,Kolkata,Metro Station,28-03-2025,23:07:00,P-100,Lays Classic,Snacks,126.69,195.0,175.0,20.0,22170.75,RP-019,Mahesh,Low Power,23.7,Cash,2.3,105.0,4.59,477.0,0.0,2025-03-28 23:07:00
VMX-13250,VM-239,Kolkata,Hospital,09-02-2025,18:09:00,P-101,Pepsi Can,Drinks,59.73,182.0,165.0,17.0,9855.45,RP-005,Anita,Low Power,13.7,UPI,4.1,36.0,2.29,88.0,1.0,2025-02-09 18:09:00
VMX-13251,VM-101,Bangalore,Hospital,07-10-2025,23:53:00,P-106,Snickers Bar,Snacks,88.52,45.0,34.0,11.0,3009.68,RP-011,Rahul,Low Power,14.6,Cash,4.8,80.0,4.85,103.0,1.0,2025-10-07 23:53:00
VMX-13252,VM-008,Kolkata,Metro Station,05-04-2025,22:43:00,P-108,Sprite Bottle,Drinks,74.59,196.0,193.0,3.0,14395.87,RP-008,Suresh,Maintenance,23.3,Card,3.1,54.0,1.49,290.0,1.0,2025-04-05 22:43:00
VMX-13253,VM-298,Hyderabad,Hospital,26-07-2025,13:43:00,P-108,Sprite Bottle,Drinks,134.17,54.0,42.0,12.0,5635.14,RP-019,Rahul,Working,20.9,UPI,4.6,86.0,1.11,479.0,1.0,2025-07-26 13:43:00
VMX-13254,VM-231,Mumbai,Office,06-08-2025,11:53:00,P-106,Snickers Bar,Snacks,59.71,95.0,78.0,17.0,4657.38,RP-020,Rajesh,Low Power,16.5,Cash,4.1,101.0,4.22,309.0,0.0,2025-08-06 11:53:00
VMX-13255,VM-099,Delhi,Mall,30-07-2025,16:08:00,P-100,Lays Classic,Snacks,136.34,101.0,100.0,1.0,13634.0,RP-016,Suresh,Working,18.5,UPI,3.4,36.0,3.76,390.0,0.0,2025-07-30 16:08:00
VMX-13256,VM-229,Bangalore,Metro Station,22-06-2025,14:03:00,P-106,Snickers Bar,Snacks,79.83,148.0,136.0,12.0,10856.88,RP-012,Anita,Low Power,10.0,Card,4.3,19.0,1.33,285.0,0.0,2025-06-22 14:03:00
VMX-13257,VM-225,Delhi,Metro Station,20-06-2025,16:51:00,P-102,Bisleri Water,Drinks,19.34,75.0,75.0,0.0,1450.5,RP-019,Amit,Maintenance,17.6,Cash,4.9,91.0,4.1,130.0,1.0,2025-06-20 16:51:00
VMX-13258,VM-268,Pune,Mall,22-04-2025,01:32:00,P-105,Dettol Wipe,Hygiene,118.81,147.0,135.0,12.0,16039.35,RP-016,Mahesh,Low Power,19.0,Card,4.2,106.0,3.78,357.0,0.0,2025-04-22 01:32:00
VMX-13259,VM-145,Bangalore,Office,12-02-2025,11:47:00,P-106,Snickers Bar,Snacks,27.84,195.0,175.0,20.0,4872.0,RP-010,Rahul,Working,18.4,UPI,2.9,108.0,2.82,376.0,1.0,2025-02-12 11:47:00
VMX-13260,VM-082,Chennai,Metro Station,27-02-2025,22:28:00,P-108,Sprite Bottle,Drinks,113.96,144.0,141.0,3.0,16068.36,RP-017,Deepa,Maintenance,15.7,UPI,2.6,47.0,4.32,420.0,0.0,2025-02-27 22:28:00
VMX-13261,VM-137,Hyderabad,Metro Station,20-07-2025,14:11:00,P-109,Doritos,Snacks,45.09,126.0,122.0,4.0,5500.98,RP-020,Kiran,Working,18.4,UPI,2.2,113.0,3.85,123.0,0.0,2025-07-20 14:11:00
VMX-13262,VM-040,Pune,Hospital,18-08-2025,01:04:00,P-105,Dettol Wipe,Hygiene,132.44,121.0,108.0,13.0,14303.52,RP-004,Rajesh,Working,10.1,UPI,4.1,73.0,4.21,131.0,0.0,2025-08-18 01:04:00
VMX-13263,VM-041,Bangalore,College,12-01-2025,04:11:00,P-107,Colgate Mini,Hygiene,123.4,152.0,133.0,19.0,16412.2,RP-018,Rahul,Maintenance,16.0,UPI,2.1,117.0,2.25,105.0,0.0,2025-01-12 04:11:00
VMX-13264,VM-209,Kolkata,Office,12-05-2025,02:17:00,P-107,Colgate Mini,Hygiene,43.31,43.0,28.0,15.0,1212.68,RP-012,Anita,Low Power,11.3,Cash,4.9,110.0,1.83,224.0,1.0,2025-05-12 02:17:00
VMX-13265,VM-211,Mumbai,Mall,14-02-2025,11:41:00,P-109,Doritos,Snacks,20.5,97.0,78.0,19.0,1599.0,RP-001,Suresh,Low Power,13.0,Card,3.2,39.0,3.04,220.0,0.0,2025-02-14 11:41:00
VMX-13266,VM-163,Kolkata,College,17-04-2025,10:11:00,P-100,Lays Classic,Snacks,72.5,95.0,87.0,0.0,6307.5,RP-003,Rahul,Working,16.2,Cash,3.2,59.0,1.08,251.0,1.0,2025-04-17 10:11:00
VMX-13267,VM-051,Kolkata,Mall,06-09-2025,16:40:00,P-109,Doritos,Snacks,69.78,180.0,165.0,15.0,11513.7,RP-009,Ravi,Low Power,22.0,Cash,2.8,109.0,2.1,271.0,1.0,2025-09-06 16:40:00
VMX-13268,VM-009,Delhi,Office,27-06-2025,00:36:00,P-109,Doritos,Snacks,19.08,100.0,94.0,6.0,1793.52,RP-007,Deepa,Maintenance,21.4,Card,2.8,113.0,2.51,156.0,0.0,2025-06-27 00:36:00
VMX-13269,VM-105,Bangalore,Hospital,06-07-2025,03:49:00,P-109,Doritos,Snacks,109.56,183.0,165.0,12.0,18734.76,RP-003,Mahesh,Working,14.5,Card,3.7,110.0,1.69,442.0,1.0,2025-07-06 03:49:00
VMX-13270,VM-288,Hyderabad,Metro Station,14-01-2025,23:39:00,P-103,Oreo Pack,Snacks,145.24,87.0,72.0,15.0,10457.28,RP-006,Mahesh,Low Power,10.7,Card,2.3,49.0,4.44,172.0,0.0,2025-01-14 23:39:00
VMX-13271,VM-069,Kolkata,Metro Station,12-06-2025,18:14:00,P-103,Oreo Pack,Snacks,124.55,120.0,116.0,4.0,14447.8,RP-014,Deepa,Low Power,21.2,Cash,2.3,88.0,4.45,361.0,0.0,2025-06-12 18:14:00
VMX-13272,VM-109,Hyderabad,College,19-09-2025,23:58:00,P-104,Red Bull,Drinks,147.01,47.0,43.0,4.0,6321.43,RP-014,Amit,Working,21.4,Cash,3.5,116.0,4.69,385.0,0.0,2025-09-19 23:58:00
VMX-13273,VM-205,Hyderabad,Metro Station,15-02-2025,15:28:00,P-104,Red Bull,Drinks,60.97,126.0,111.0,15.0,6767.67,RP-014,Mahesh,Low Power,19.3,Cash,2.3,18.0,3.45,493.0,0.0,2025-02-15 15:28:00
VMX-13274,VM-108,Chennai,Mall,04-03-2025,07:46:00,P-103,Oreo Pack,Snacks,41.98,200.0,190.0,10.0,7976.2,RP-003,Deepa,Working,15.3,Cash,4.1,69.0,4.43,418.0,0.0,2025-03-04 07:46:00
VMX-13275,VM-015,Pune,Office,12-01-2025,08:45:00,P-104,Red Bull,Drinks,147.43,198.0,178.0,20.0,26242.54,RP-004,Anita,Low Power,20.0,Cash,4.3,54.0,3.2,322.0,0.0,2025-01-12 08:45:00
VMX-13276,VM-083,Kolkata,College,27-05-2025,12:35:00,P-101,Pepsi Can,Drinks,85.06,52.0,43.0,9.0,3657.58,RP-013,Suresh,Low Power,12.0,UPI,2.0,66.0,2.73,378.0,1.0,2025-05-27 12:35:00
VMX-13277,VM-130,Bangalore,Hospital,22-04-2025,04:08:00,P-107,Colgate Mini,Hygiene,132.94,56.0,51.0,5.0,6779.94,RP-007,Rajesh,Maintenance,20.9,UPI,3.5,10.0,1.63,178.0,0.0,2025-04-22 04:08:00
VMX-13278,VM-245,Chennai,Metro Station,06-09-2025,17:17:00,P-104,Red Bull,Drinks,57.93,54.0,38.0,16.0,2201.34,RP-001,Anita,Low Power,17.0,Card,2.3,54.0,2.25,189.0,1.0,2025-09-06 17:17:00
VMX-13279,VM-018,Mumbai,Office,03-06-2025,21:46:00,P-101,Pepsi Can,Drinks,10.49,137.0,119.0,18.0,1248.31,RP-006,Deepa,Working,12.6,Cash,3.9,34.0,2.2,187.0,0.0,2025-06-03 21:46:00
VMX-13280,VM-003,Kolkata,Metro Station,08-07-2025,10:58:00,P-104,Red Bull,Drinks,111.76,50.0,32.0,18.0,3576.32,RP-020,Rajesh,Low Power,14.8,UPI,3.5,91.0,3.17,111.0,1.0,2025-07-08 10:58:00
VMX-13281,VM-001,Hyderabad,Hospital,02-04-2025,11:50:00,P-107,Colgate Mini,Hygiene,13.86,129.0,116.0,13.0,1607.76,RP-006,Amit,Working,14.5,Card,4.5,56.0,4.96,182.0,1.0,2025-04-02 11:50:00
VMX-13282,VM-067,Mumbai,College,23-09-2025,08:37:00,P-108,Sprite Bottle,Drinks,139.64,62.0,53.0,9.0,7400.92,RP-012,Amit,Maintenance,23.1,Card,4.9,30.0,1.02,434.0,1.0,2025-09-23 08:37:00
VMX-13283,VM-011,Delhi,Hospital,25-01-2025,16:11:00,P-108,Sprite Bottle,Drinks,28.69,33.0,16.0,17.0,459.04,RP-017,Mahesh,Maintenance,17.5,Cash,2.5,4.0,3.32,116.0,1.0,2025-01-25 16:11:00
VMX-13284,VM-177,Delhi,Office,21-05-2025,04:12:00,P-102,Bisleri Water,Drinks,97.66,21.0,1.0,20.0,97.66,RP-016,Rahul,Working,13.2,Card,2.5,110.0,4.11,116.0,0.0,2025-05-21 04:12:00
VMX-13285,VM-288,Kolkata,Mall,27-03-2025,05:30:00,P-102,Bisleri Water,Drinks,54.12,25.0,25.0,0.0,1353.0,RP-012,Rajesh,Maintenance,24.6,Card,4.5,115.0,3.1,220.0,1.0,2025-03-27 05:30:00
VMX-13286,VM-026,Pune,College,02-04-2025,05:19:00,P-103,Oreo Pack,Snacks,33.64,28.0,21.0,7.0,706.44,RP-015,Rajesh,Maintenance,10.5,Cash,3.4,68.0,1.42,104.0,1.0,2025-04-02 05:19:00
VMX-13287,VM-007,Pune,Metro Station,17-03-2025,09:24:00,P-100,Lays Classic,Snacks,135.47,158.0,148.0,10.0,20049.56,RP-018,Rahul,Low Power,22.3,Cash,4.9,6.0,3.17,109.0,1.0,2025-03-17 09:24:00
VMX-13288,VM-197,Hyderabad,College,19-09-2025,13:58:00,P-101,Pepsi Can,Drinks,119.3,55.0,35.0,20.0,4175.5,RP-019,Rahul,Maintenance,20.8,Card,2.9,35.0,4.67,102.0,1.0,2025-09-19 13:58:00
VMX-13289,VM-257,Delhi,Hospital,01-05-2025,12:18:00,P-101,Pepsi Can,Drinks,62.26,169.0,168.0,1.0,10459.68,RP-008,Rajesh,Working,20.5,Card,4.0,84.0,4.11,436.0,0.0,2025-05-01 12:18:00
VMX-13290,VM-105,Chennai,Mall,17-09-2025,08:33:00,P-102,Bisleri Water,Drinks,54.25,167.0,154.0,13.0,8354.5,RP-005,Rahul,Maintenance,20.3,Card,4.8,54.0,3.51,88.0,1.0,2025-09-17 08:33:00
VMX-13291,VM-166,Kolkata,Hospital,23-06-2025,21:39:00,P-104,Red Bull,Drinks,146.9,188.0,183.0,5.0,26882.7,RP-003,Rahul,Low Power,16.6,Card,3.5,5.0,2.87,95.0,0.0,2025-06-23 21:39:00
