transaction_id,machine_id,location_city,location_type,refill_date,refill_time,product_id,product_name,product_category,unit_price,quantity_refilled,quantity_sold,current_stock,revenue_generated,refill_person_id,refill_person_name,machine_status,temperature_C,payment_method,avg_customer_rating,downtime_minutes,power_consumption_kwh,network_latency_ms,maintenance_flag
VMX-10979,VM-295,Mumbai,Metro Station,16-07-2025,17:09:00,P-107,Colgate Mini,Hygiene,79.29,156,141,15,11179.89,RP-016,Amit,Working,14.8,Card,2.6,95,1.15,379,1
VMX-10980,VM-138,Hyderabad,Office,02-05-2025,11:03:00,P-108,Sprite Bottle,Drinks,10.09,184,179,5,1806.11,RP-013,Kiran,Maintenance,19.3,Card,3.4,4,1.12,113,0
VMX-10981,VM-094,Pune,Hospital,11-07-2025,08:16:00,P-104,Red Bull,Drinks,135.97,65,55,10,7478.35,RP-015,Rahul,Low Power,12.9,UPI,4.5,78,2.18,376,0
VMX-10982,VM-100,Pune,Metro Station,20-07-2025,07:55:00,P-102,Bisleri Water,Drinks,105.69,167,159,8,16804.71,RP-004,Deepa,Low Power,12.5,Cash,4.1,117,2.31,322,1
VMX-10983,VM-207,Pune,Mall,27-03-2025,18:10:00,P-107,Colgate Mini,Hygiene,34.91,107,95,12,3316.45,RP-008,Deepa,Maintenance,19.1,Card,3.1,28,4.44,308,0
VMX-10984,VM-266,Chennai,Hospital,14-01-2025,20:31:00,P-108,Sprite Bottle,Drinks,109.49,114,103,11,11277.47,RP-018,Deepa,Working,19.1,UPI,4.3,36,4.3,164,0
VMX-10985,VM-058,Mumbai,Metro Station,20-09-2025,18:04:00,P-103,Oreo Pack,Snacks,52.93,179,176,3,9315.68,RP-016,Amit,Working,13,Card,3,30,2.08,69,0
VMX-10986,VM-056,Chennai,Office,16-06-2025,09:29:00,P-105,Dettol Wipe,Hygiene,39.43,98,96,2,3785.28,RP-007,Ravi,Working,20.9,UPI,3.9,27,4.27,293,0
VMX-10987,VM-137,Kolkata,Mall,24-01-2025,00:39:00,P-103,Oreo Pack,Snacks,121.83,134,124,10,15106.92,RP-004,Anita,Working,10.5,UPI,2.5,49,3.46,112,1
VMX-10988,VM-067,Bangalore,Metro Station,04-01-2025,08:23:00,P-108,Sprite Bottle,Drinks,18.42,53,-103,15,699.96,RP-017,Fatima,Low Power,16,Cash,4.8,71,4.24,464,1
VMX-10989,VM-231,Pune,Hospital,17-09-2025,13:50:00,P-106,Snickers Bar,Snacks,18.17,103,85,18,1544.45,RP-009,Anita,Working,12.1,Card,3,43,4.93,392,1
VMX-10990,VM-148,Bangalore,Metro Station,06-07-2025,10:50:00,P-108,Sprite Bottle,Drinks,98.5,170,157,13,15464.5,RP-005,Anita,Maintenance,23.7,Cash,4.4,54,4.94,63,0
VMX-10991,VM-118,Pune,Mall,07-06-2025,11:40:00,P-100,Lays Classic,Snacks,133.55,30,26,4,3472.3,RP-003,Suresh,Working,19.6,Cash,4.4,111,2.27,156,0
VMX-10992,VM-218,Pune,Mall,15-04-2025,20:40:00,P-105,Dettol Wipe,Hygiene,57.59,28,12,16,691.08,RP-004,Anita,Low Power,14.3,Card,3.6,49,2.54,367,1
VMX-10993,VM-226,Delhi,Office,05-08-2025,14:57:00,P-102,Bisleri Water,Drinks,79.94,196,189,7,15108.66,RP-014,Amit,Maintenance,10.1,UPI,4.5,94,3.81,238,1
VMX-10994,VM-279,Kolkata,College,22-04-2025,05:45:00,P-103,Oreo Pack,Snacks,142.96,37,21,16,3002.16,RP-005,Suresh,Working,11.9,Card,2.4,107,3.58,370,1
VMX-10995,VM-213,Chennai,Hospital,16-02-2025,16:15:00,P-109,Doritos,Snacks,22.96,116,116,0,2663.36,RP-006,Suresh,Maintenance,18.3,UPI,2.1,21,4.07,256,0
VMX-10996,VM-134,Delhi,Office,03-09-2025,14:20:00,P-107,Colgate Mini,Hygiene,34.77,66,55,11,1912.35,RP-018,Anita,Low Power,12,Cash,4.6,120,1.13,122,0
VMX-10997,VM-124,Delhi,College,15-07-2025,21:35:00,P-108,Sprite Bottle,Drinks,124.33,191,177,14,22006.41,RP-013,Mahesh,Maintenance,23,Card,3.3,15,3.58,139,0
VMX-10998,VM-299,Bangalore,College,22-04-2025,18:41:00,P-107,Colgate Mini,Hygiene,106.25,70,56,14,5950,RP-011,Amit,Working,12.3,Card,4.7,27,3.96,137,0
VMX-10999,VM-121,Pune,Metro Station,08-02-2025,20:19:00,P-106,Snickers Bar,Snacks,121.92,188,170,18,20726.4,RP-005,Suresh,Working,14.9,UPI,4.1,31,4.16,488,0
VMX-11000,VM-238,Delhi,Hospital,02-08-2025,03:31:00,P-105,Dettol Wipe,Hygiene,87.83,98,90,8,7904.7,RP-008,Amit,Low Power,14.3,Cash,3.7,33,4.46,345,1
VMX-11001,VM-299,Mumbai,College,17-08-2025,19:52:00,P-109,Doritos,Snacks,110.17,49,44,5,4847.48,RP-006,Rahul,Working,16.6,Cash,2.2,31,3.67,355,1
VMX-11002,VM-168,Bangalore,Metro Station,09-09-2025,22:57:00,P-108,Sprite Bottle,Drinks,137.49,48,42,6,5774.58,RP-018,Fatima,Working,12,Cash,4.4,96,4.89,118,1
VMX-11003,VM-023,Chennai,Metro Station,07-04-2025,05:02:00,P-106,Snickers Bar,Snacks,112.09,33,16,17,1793.44,RP-016,Rahul,Maintenance,23.3,Card,3.5,110,3.28,228,0
VMX-11004,VM-202,Hyderabad,College,02-05-2025,20:34:00,P-105,Dettol Wipe,Hygiene,103.43,111,106,5,10963.58,RP-007,Mahesh,Low Power,24.7,Cash,4.8,82,1.33,343,1
VMX-11005,VM-048,Hyderabad,Mall,18-04-2025,23:36:00,P-101,Pepsi Can,Drinks,74.43,108,103,5,7666.29,RP-019,Amit,Maintenance,24.1,Card,3,3,1.37,151,1
VMX-11006,VM-101,Hyderabad,Metro Station,30-01-2025,19:52:00,P-104,Red Bull,Drinks,101.53,150,144,6,14620.32,RP-014,Rajesh,Working,13.2,Card,3.5,77,4.87,124,1
VMX-11007,VM-236,Mumbai,Hospital,17-04-2025,05:07:00,P-100,Lays Classic,Snacks,98.66,58,55,3,5426.3,RP-005,Mahesh,Working,19.1,Card,4,14,1.45,256,0
VMX-11008,VM-176,Delhi,Metro Station,17-01-2025,14:08:00,P-102,Bisleri Water,Drinks,137.86,30,27,3,3722.22,RP-015,Suresh,Working,23.9,Card,4.2,4,2.17,148,1
VMX-11009,VM-155,Kolkata,Metro Station,02-04-2025,14:41:00,P-106,Snickers Bar,Snacks,57.22,157,157,0,8983.54,RP-004,Amit,Low Power,12.6,Cash,2.9,101,3.23,252,0
VMX-11010,VM-147,Mumbai,Mall,10-03-2025,04:38:00,P-105,Dettol Wipe,Hygiene,130.38,167,157,10,20469.66,RP-001,Rahul,Working,20.5,UPI,5,44,3.89,479,0
VMX-11011,VM-299,Mumbai,College,26-06-2025,04:49:00,P-100,Lays Classic,Snacks,122.75,74,56,18,6874,RP-004,Suresh,Low Power,11.8,UPI,2.6,119,2.44,217,1
VMX-11012,VM-080,Hyderabad,Mall,14-01-2025,08:04:00,P-106,Snickers Bar,Snacks,52.97,53,47,6,2489.59,RP-016,Mahesh,Low Power,11.8,Card,2.5,29,3.23,192,0
VMX-11013,VM-012,Mumbai,Mall,13-02-2025,13:27:00,P-102,Bisleri Water,Drinks,error,35,21,14,1971.27,RP-005,Amit,Low Power,18,Cash,3,33,4.81,131,0
VMX-11014,VM-009,Pune,Office,08-05-2025,01:07:00,P-103,Oreo Pack,Snacks,108.17,93,92,1,9951.64,RP-013,Rajesh,Maintenance,23.7,Card,3.4,54,4.57,207,0
VMX-11015,VM-089,Bangalore,Office,10-07-2025,09:27:00,P-105,Dettol Wipe,Hygiene,71.99,193,182,11,13102.18,RP-016,Ravi,Working,22.6,UPI,3.4,0,1.44,334,0
VMX-11016,VM-212,Pune,Mall,20-01-2025,06:01:00,P-101,Pepsi Can,Drinks,121.62,151,148,3,17999.76,RP-004,Rajesh,Low Power,14.1,Cash,3.5,54,3.07,328,0
VMX-11017,VM-016,Kolkata,College,18-08-2025,03:09:00,P-108,Sprite Bottle,Drinks,23.64,191,180,11,4255.2,RP-011,Mahesh,Low Power,11.3,Card,2.1,57,1.41,77,1
VMX-11018,VM-252,Chennai,Mall,04-07-2025,16:17:00,P-103,Oreo Pack,Snacks,56.5,32,23,9,1299.5,RP-013,Amit,Working,20.6,Cash,2.1,55,1.73,322,1
VMX-11019,VM-105,Hyderabad,Metro Station,10-05-2025,15:01:00,P-107,Colgate Mini,Hygiene,69.63,129,110,19,7659.3,RP-001,Deepa,Working,25,Cash,3.8,20,4.29,275,1
VMX-11020,VM-033,Pune,Mall,10-02-2025,11:37:00,P-106,Snickers Bar,Snacks,134.55,131,127,4,17087.85,RP-005,Rajesh,Working,10.5,UPI,3.2,54,1.4,219,0
VMX-11021,VM-064,Chennai,College,06-09-2025,21:29:00,P-101,Pepsi Can,Drinks,121.31,32,18,14,2183.58,RP-001,Anita,Maintenance,13.5,Card,2.2,91,3.25,408,1
VMX-11022,VM-131,Pune,Metro Station,12-06-2025,05:02:00,P-109,Doritos,Snacks,10.42,83,81,2,844.02,RP-017,Mahesh,Maintenance,14.5,Card,4.5,118,4.65,451,1
VMX-11023,VM-213,Mumbai,Metro Station,13-08-2025,21:07:00,P-103,Oreo Pack,Snacks,100.72,70,56,14,5640.32,RP-018,Anita,Working,16.2,UPI,4.9,19,1.87,196,0
VMX-11024,VM-166,Mumbai,Mall,30-04-2025,05:48:00,P-107,Colgate Mini,Hygiene,77.18,88,81,7,6251.58,RP-007,Fatima,Maintenance,18.9,UPI,3.7,116,1.46,362,1
VMX-11025,VM-014,Bangalore,Hospital,09-08-2025,21:08:00,P-100,Lays Classic,Snacks,19.38,87,82,5,1589.16,RP-002,Fatima,Low Power,22.3,Card,4.5,13,1.36,78,0
VMX-11026,VM-280,Kolkata,College,13-05-2025,03:54:00,P-100,Lays Classic,Snacks,98.32,189,169,20,16616.08,RP-008,Deepa,Maintenance,20.5,Card,3.7,76,3.02,449,1
VMX-11027,VM-276,Pune,Metro Station,12-01-2025,23:53:00,P-102,Bisleri Water,Drinks,135.64,41,27,14,3662.28,RP-010,Fatima,Working,22.2,Cash,4.9,118,2.6,183,1
VMX-11028,VM-120,Pune,Hospital,02-07-2025,16:32:00,P-108,Sprite Bottle,Drinks,29.35,50,36,14,1056.6,RP-017,Deepa,Low Power,24,Card,2.5,103,1.1,326,0
VMX-11029,VM-289,Hyderabad,Office,03-04-2025,06:24:00,P-106,Snickers Bar,Snacks,76.4,141,139,2,10619.6,RP-020,Kiran,Working,21.5,Card,2.3,20,3.04,305,1
VMX-11030,VM-201,Pune,Hospital,16-09-2025,04:29:00,P-102,Bisleri Water,Drinks,93.99,128,111,17,10432.89,RP-002,Anita,Working,18.8,Cash,4.1,33,4.62,95,1
VMX-11031,VM-146,Delhi,Metro Station,08-05-2025,05:31:00,P-101,Pepsi Can,Drinks,59.65,31,16,15,954.4,RP-018,Suresh,Low Power,20.8,UPI,2.3,119,2.84,458,1
VMX-11032,VM-145,Kolkata,Metro Station,04-08-2025,22:40:00,P-102,Bisleri Water,Drinks,51,31,12,19,612,RP-013,Kiran,Maintenance,13.7,UPI,4.8,54,1.1,281,1
VMX-11033,VM-073,Bangalore,Office,23-06-2025,03:24:00,P-102,Bisleri Water,Drinks,19.07,22,18,4,343.26,RP-019,Suresh,Maintenance,16.1,Card,3.6,0,3.01,343,0
VMX-11034,VM-224,Bangalore,Office,27-04-2025,19:02:00,P-104,Red Bull,Drinks,84.85,156,140,16,11879,RP-013,Rajesh,Working,24.9,Card,3.3,73,1.27,61,0
VMX-11035,VM-084,Kolkata,Mall,08-05-2025,11:42:00,P-101,Pepsi Can,Drinks,51.99,74,71,3,3691.29,RP-014,Ravi,Working,13.2,Card,3.2,0,2.37,177,0
VMX-11036,VM-012,Bangalore,Office,25-07-2025,10:49:00,P-104,Red Bull,Drinks,54.97,150,147,3,8080.59,RP-009,Anita,Low Power,12.2,Cash,3.8,54,2.27,66,0
VMX-11037,VM-248,Delhi,College,25-07-2025,02:30:00,P-104,Red Bull,Drinks,48.3,165,152,13,7341.6,RP-017,Amit,Maintenance,13.9,Card,3.7,69,3.52,329,0
VMX-11038,VM-227,Chennai,Hospital,19-02-2025,08:05:00,P-106,Snickers Bar,Snacks,74.64,161,157,4,11718.48,RP-017,Ravi,Working,22.6,Card,2.6,50,3.51,185,1
VMX-11039,VM-282,Mumbai,Office,22-07-2025,22:39:00,P-109,Doritos,Snacks,102.84,178,171,7,17585.64,RP-017,Kiran,Maintenance,14.7,Cash,3,75,2.04,210,0
VMX-11040,VM-245,Chennai,Mall,03-04-2025,01:54:00,P-101,Pepsi Can,Drinks,27.38,54,35,19,958.3,RP-013,Mahesh,Low Power,11.7,UPI,2.2,87,3.91,166,1
VMX-11041,VM-297,Chennai,Office,06-03-2025,03:32:00,P-103,Oreo Pack,Snacks,68.97,83,70,13,4827.9,RP-012,Rahul,Working,15.7,Cash,2.1,76,3.62,343,1
VMX-11042,VM-193,Mumbai,Office,02-04-2025,01:18:00,P-102,Bisleri Water,Drinks,51.82,168,160,8,8291.2,RP-018,Rahul,Low Power,16.5,UPI,2.2,101,2.74,132,0
VMX-11043,VM-015,Pune,Hospital,15-08-2025,10:34:00,P-104,Red Bull,Drinks,54.06,113,98,15,5297.88,RP-010,Deepa,Working,12.9,Card,4.4,3,2.7,174,1
VMX-11044,VM-149,Hyderabad,College,05-04-2025,13:21:00,P-104,Red Bull,Drinks,121.85,117,113,4,13769.05,RP-013,Deepa,Maintenance,19.1,Cash,4.8,1,3.78,395,1
VMX-11045,VM-232,Mumbai,Hospital,19-03-2025,09:11:00,P-102,Bisleri Water,Drinks,129.78,50,45,5,5840.1,RP-016,Anita,Low Power,12,UPI,3.8,49,1.11,90,0
VMX-11046,VM-129,Pune,Metro Station,10-07-2025,16:52:00,P-104,Red Bull,Drinks,109.28,45,43,2,4699.04,RP-013,Mahesh,Working,21.4,Card,2,60,3.36,252,1
VMX-11047,VM-184,Mumbai,College,10-02-2025,05:36:00,P-107,Colgate Mini,Hygiene,148.83,52,46,6,6846.18,RP-009,Rajesh,Working,24.9,UPI,4.4,109,1.66,465,1
VMX-11048,VM-129,Bangalore,Hospital,28-01-2025,06:33:00,P-101,Pepsi Can,Drinks,30.62,48,43,5,1316.66,RP-011,Suresh,Low Power,15.2,Card,4.2,110,4.01,74,1
VMX-11049,VM-090,Chennai,Mall,08-07-2025,08:32:00,P-108,Sprite Bottle,Drinks,59.05,182,177,5,10451.85,RP-004,Fatima,Maintenance,21.3,Card,3,32,2.45,435,1
VMX-11050,VM-147,Delhi,Hospital,06-06-2025,20:23:00,P-100,Lays Classic,Snacks,14.4,129,121,8,1742.4,RP-011,Amit,Working,22.7,Cash,2.3,120,1.77,415,1
VMX-11051,VM-204,Kolkata,Mall,13-02-2025,14:28:00,P-104,Red Bull,Drinks,117.77,177,162,15,19078.74,RP-008,Anita,Maintenance,19.6,Card,2.5,21,1.12,494,1
VMX-11052,VM-032,Kolkata,College,07-01-2025,20:34:00,P-102,Bisleri Water,Drinks,124.75,141,130,11,16217.5,RP-020,Kiran,Working,22.4,UPI,3,81,1.78,247,0
VMX-11053,VM-118,Chennai,Mall,17-05-2025,19:57:00,P-105,Dettol Wipe,Hygiene,110.69,148,144,4,15939.36,RP-010,Mahesh,Working,22.9,Card,4.4,94,1.42,85,1
VMX-11054,VM-089,Chennai,Office,04-02-2025,13:22:00,P-107,Colgate Mini,Hygiene,76.38,93,77,16,5881.26,RP-009,Deepa,Low Power,13.9,Cash,4.5,26,4.28,500,1
VMX-11055,VM-283,Hyderabad,College,19-08-2025,22:50:00,P-101,Pepsi Can,Drinks,76.52,178,172,6,13161.44,RP-011,Suresh,Maintenance,18.9,Cash,3.6,64,3.05,180,1
VMX-11056,VM-080,Kolkata,Metro Station,28-09-2025,16:49:00,P-109,Doritos,Snacks,89.51,128,110,18,9846.1,RP-002,Anita,Low Power,17.2,Card,2.4,61,1.42,479,1
VMX-11057,VM-277,Delhi,Hospital,15-02-2025,23:38:00,P-102,Bisleri Water,Drinks,45.53,79,78,1,3551.34,RP-009,Amit,Low Power,12,Cash,4.5,83,1.91,280,0
VMX-11058,VM-282,Mumbai,College,19-03-2025,03:41:00,,Sprite Bottle,Drinks,42.97,165,162,3,6961.14,RP-013,Amit,Maintenance,13.2,Cash,3.6,65,4.7,414,0
VMX-11059,VM-090,Hyderabad,College,08-01-2025,05:14:00,P-102,Bisleri Water,Drinks,30.4,31,28,3,851.2,RP-003,Fatima,Low Power,16.9,UPI,2.3,116,1.12,480,1
VMX-11060,VM-197,Kolkata,College,01-06-2025,06:23:00,P-106,Snickers Bar,Snacks,27.04,160,158,2,4272.32,RP-010,Mahesh,Maintenance,13.5,Card,2.9,40,3.6,378,0
VMX-11061,VM-282,Delhi,Mall,22-05-2025,13:50:00,P-109,Doritos,Snacks,81.45,32,17,15,1384.65,RP-007,Deepa,Low Power,16.1,Card,2.9,86,4.16,67,0
VMX-11062,VM-190,Kolkata,Office,26-07-2025,05:00:00,P-103,Oreo Pack,Snacks,112.67,24,10,14,1126.7,RP-011,Rahul,Low Power,16.6,Cash,3,115,3.76,273,1
VMX-11063,VM-190,Chennai,College,07-01-2025,20:25:00,P-106,Snickers Bar,Snacks,69.09,43,41,2,2832.69,RP-003,Suresh,Low Power,10,UPI,3.6,12,2.6,468,1
VMX-11064,VM-288,Kolkata,Mall,08-01-2025,11:49:00,P-109,Doritos,Snacks,75.72,153,134,19,10146.48,RP-014,Kiran,Maintenance,13,Card,2.4,68,3.9,339,1
VMX-11065,VM-222,Pune,Metro Station,28-09-2025,07:34:00,P-102,Bisleri Water,Drinks,64.38,137,137,0,8820.06,RP-017,Rahul,Working,17.1,Card,4,62,4.13,87,1
VMX-11066,VM-040,Pune,Hospital,03-04-2025,11:29:00,P-100,Lays Classic,Snacks,61.94,171,158,13,9786.52,RP-013,Mahesh,Maintenance,18.9,Cash,2.1,11,1.53,409,1
VMX-11067,VM-155,Hyderabad,Metro Station,06-04-2025,12:00:00,P-107,Colgate Mini,Hygiene,128.9,181,165,16,21268.5,RP-001,Rahul,Low Power,24,Cash,4.4,46,2.34,210,
VMX-11068,VM-198,Pune,Mall,12-03-2025,15:18:00,P-107,Colgate Mini,Hygiene,78.13,94,92,2,7187.96,RP-003,Ravi,Maintenance,20.1,Card,3.7,35,1.37,414,1
VMX-11069,VM-172,Pune,Metro Station,14-03-2025,19:30:00,P-102,Bisleri Water,Drinks,71,65,60,5,4260,RP-003,Rajesh,Working,22.2,UPI,4.2,46,2.07,117,0
VMX-11070,VM-223,Kolkata,Metro Station,06-09-2025,01:20:00,P-108,Sprite Bottle,Drinks,58.53,95,84,11,4916.52,RP-005,Mahesh,Maintenance,12.1,UPI,3.5,0,3.84,59,0
VMX-11071,VM-236,Bangalore,Mall,29-07-2025,08:03:00,P-101,Pepsi Can,Drinks,98.5,76,66,10,6501,RP-005,Anita,Low Power,24.9,Card,2.5,71,3.44,419,1
VMX-11072,VM-135,Delhi,Hospital,22-09-2025,05:10:00,P-100,Lays Classic,Snacks,18.18,144,128,16,2327.04,RP-008,Ravi,Working,24.9,Cash,3.2,119,3.17,456,1
VMX-11073,VM-295,Chennai,College,31-01-2025,02:07:00,P-100,Lays Classic,Snacks,77.41,35,24,11,1857.84,RP-020,Amit,Low Power,23.3,Cash,4.9,84,1.34,145,1
VMX-11074,VM-292,Bangalore,Mall,27-04-2025,14:03:00,P-101,Pepsi Can,Drinks,114.65,31,20,11,2293,RP-002,Mahesh,Low Power,11.1,UPI,3.8,87,1.06,297,1
VMX-11075,VM-117,Kolkata,Mall,17-06-2025,22:18:00,P-101,Pepsi Can,Drinks,132.82,166,157,9,20852.74,RP-019,Fatima,Low Power,16.2,Card,3.7,110,4.43,226,0
VMX-11076,VM-264,Bangalore,Hospital,31-07-2025,23:05:00,P-109,Doritos,Snacks,45.99,140,137,,6300.63,RP-007,Anita,Maintenance,11.2,Card,4.3,4,2.03,73,0
VMX-11077,VM-094,Hyderabad,Hospital,26-07-2025,07:43:00,P-105,Dettol Wipe,Hygiene,118.46,189,170,19,20138.2,RP-010,Suresh,Maintenance,15.4,UPI,3.6,112,4.3,222,0
VMX-11078,VM-220,Mumbai,Mall,07-10-2025,13:02:00,P-106,Snickers Bar,Snacks,84.19,123,115,8,9681.85,RP-019,Fatima,Working,24.8,UPI,4.7,119,3.17,149,1
VMX-11079,VM-071,Pune,College,02-06-2025,12:58:00,P-102,Bisleri Water,Drinks,54.51,78,66,12,3597.66,RP-011,Deepa,Working,16.7,UPI,4.8,90,1.2,234,1
VMX-11080,VM-290,Bangalore,College,23-07-2025,05:13:00,P-109,Doritos,Snacks,56.98,40,29,11,1652.42,RP-020,Mahesh,Maintenance,24.1,UPI,2.3,63,3.52,208,0
VMX-11081,VM-260,Mumbai,College,12-02-2025,03:29:00,P-109,Doritos,Snacks,24.24,79,76,3,1842.24,RP-020,Mahesh,Working,14.9,UPI,4.1,56,3.73,77,0
VMX-11082,VM-138,Delhi,College,09-07-2025,07:20:00,P-102,Bisleri Water,Drinks,98.74,123,104,19,10268.96,RP-006,Mahesh,Working,20,Cash,3.3,40,4.14,339,1
VMX-11083,VM-173,Bangalore,Mall,10-02-2025,10:07:00,P-100,Lays Classic,Snacks,11.48,126,125,1,1435,RP-012,Rahul,Low Power,16.6,Card,3,56,2.13,477,1
VMX-11084,VM-282,Hyderabad,Office,08-03-2025,14:38:00,P-101,Pepsi Can,Drinks,117.1,200,194,6,22717.4,RP-019,Deepa,Maintenance,10.4,Cash,4,106,1.26,54,1
VMX-11085,VM-105,Delhi,Metro Station,05-06-2025,23:00:00,P-104,Red Bull,Drinks,144.03,179,173,6,24917.19,RP-004,Mahesh,Low Power,15.2,Cash,4.6,54,1.18,363,1
VMX-11086,VM-173,Pune,Metro Station,18-02-2025,07:41:00,P-101,Pepsi Can,Drinks,20.08,96,76,20,1526.08,RP-006,Fatima,Low Power,15.2,Cash,4.7,87,3.27,125,0
VMX-11087,VM-296,Hyderabad,College,28-07-2025,15:36:00,P-105,Dettol Wipe,Hygiene,64.31,28,27,1,1736.37,RP-013,Rahul,Low Power,24.1,Card,2.2,69,2.55,274,1
VMX-11088,VM-065,Delhi,Mall,03-09-2025,16:17:00,P-104,Red Bull,Drinks,16.17,198,191,7,3088.47,RP-007,Rahul,Low Power,14.6,Card,4.9,47,4.45,60,0
VMX-11089,VM-112,Bangalore,Office,21-06-2025,10:00:00,P-106,Snickers Bar,Snacks,78.71,116,111,5,8736.81,RP-001,Ravi,Low Power,13.2,UPI,2.9,16,4.6,144,1
VMX-11090,VM-294,Delhi,Mall,01-02-2025,20:11:00,P-101,Pepsi Can,Drinks,74.31,85,80,5,5944.8,RP-008,Suresh,Low Power,15,Cash,2.2,94,4.15,342,0
VMX-11091,VM-277,Pune,Hospital,06-05-2025,00:40:00,P-106,Snickers Bar,Snacks,127.45,31,20,11,2549,RP-017,Anita,Working,10.2,Cash,2.3,50,2.78,456,0
VMX-11092,VM-289,Pune,Metro Station,22-08-2025,10:48:00,P-109,Doritos,Snacks,139.85,92,82,10,11467.7,RP-015,Deepa,Maintenance,22.9,Cash,2.5,94,3.37,266,1
VMX-11093,VM-092,Kolkata,College,03-08-2025,21:51:00,P-102,Bisleri Water,Drinks,65.33,79,72,7,4703.76,RP-005,Rajesh,Low Power,15.3,Cash,2.2,59,4.93,62,0
VMX-11094,VM-282,Hyderabad,Mall,26-06-2025,05:14:00,P-100,Lays Classic,Snacks,137.03,49,47,2,6440.41,RP-007,Kiran,Maintenance,24.4,Cash,3.9,77,3.9,137,0
VMX-11095,VM-251,Delhi,College,25-09-2025,18:58:00,P-105,Dettol Wipe,Hygiene,136.97,154,-51,3,20682.47,RP-012,Rahul,Working,16.5,Cash,3.5,27,3.14,220,0
VMX-11096,VM-049,Mumbai,Metro Station,29-08-2025,05:45:00,P-109,Doritos,Snacks,133.3,165,151,14,20128.3,RP-017,Mahesh,Maintenance,10.8,UPI,4.8,61,3.14,463,0
VMX-11097,VM-298,Mumbai,Mall,21-03-2025,16:58:00,P-101,Pepsi Can,Drinks,86.65,116,97,19,8405.05,RP-017,Anita,Low Power,24.4,UPI,4.6,84,1.38,313,0
VMX-11098,VM-283,Bangalore,Metro Station,01-01-2025,01:11:00,P-102,Bisleri Water,Drinks,111.13,142,137,5,15224.81,RP-010,Fatima,Working,19.4,Cash,2.4,19,1.24,95,1
VMX-11099,VM-269,Delhi,College,19-04-2025,23:08:00,P-104,Red Bull,Drinks,78.22,91,71,20,5553.62,RP-003,Kiran,Low Power,18.7,Card,2.6,1,3.69,426,0
VMX-11100,VM-077,Bangalore,Mall,22-05-2025,22:44:00,P-102,Bisleri Water,Drinks,15.06,73,72,1,1084.32,RP-005,Rajesh,Low Power,15.4,Cash,4.1,13,1.97,417,0
VMX-11101,VM-025,Mumbai,Office,17-02-2025,13:21:00,P-100,Lays Classic,Snacks,135.79,53,37,16,5024.23,RP-013,Suresh,Working,20.2,Cash,3,101,3.38,474,1
VMX-11102,VM-115,Bangalore,College,19-02-2025,19:34:00,P-107,Colgate Mini,Hygiene,74.34,121,103,18,7657.02,RP-001,Amit,Maintenance,11.3,Card,4.7,87,4.91,87,1
VMX-11103,VM-272,Bangalore,College,23-03-2025,18:47:00,P-104,Red Bull,Drinks,62.94,175,174,1,10951.56,RP-001,Anita,Working,22.6,Card,3.6,35,1.27,248,1
VMX-11104,VM-008,Pune,College,02-03-2025,13:31:00,P-102,Bisleri Water,Drinks,31.12,40,34,6,1058.08,RP-012,Kiran,Maintenance,23.3,UPI,4.5,116,2.57,435,0
VMX-11105,VM-202,Chennai,Office,13-02-2025,18:32:00,P-106,Snickers Bar,Snacks,42.74,120,116,4,4957.84,RP-002,Anita,Maintenance,14.3,UPI,2.9,4,2.76,270,1
VMX-11106,VM-177,Hyderabad,Office,26-04-2025,18:26:00,P-103,Oreo Pack,Snacks,105.88,174,168,6,17787.84,RP-020,Kiran,Working,16.8,Cash,4.5,49,1.54,477,0
VMX-11107,VM-071,Kolkata,Office,21-04-2025,13:42:00,P-101,Pepsi Can,Drinks,51.37,57,49,8,2517.13,RP-018,Deepa,Low Power,20.1,Cash,4,108,3.05,70,1
VMX-11108,VM-123,Delhi,Office,28-07-2025,04:40:00,P-109,Doritos,Snacks,143.05,178,175,3,25033.75,RP-003,Rahul,Maintenance,20.2,UPI,2.7,71,2.36,172,0
VMX-11109,VM-121,Bangalore,Mall,30-01-2025,11:34:00,P-104,Red Bull,Drinks,142.61,67,56,11,7986.16,RP-009,Suresh,Working,22.1,Cash,2.2,90,4.34,484,1
VMX-11110,VM-289,Delhi,Office,28-08-2025,23:24:00,P-106,Snickers Bar,Snacks,13.92,88,77,11,1071.84,RP-016,Deepa,Low Power,16,Card,4.7,102,4.96,419,1
VMX-11111,VM-139,Mumbai,Hospital,09-07-2025,18:30:00,P-103,Oreo Pack,Snacks,60.47,81,68,13,4111.96,RP-020,Fatima,Low Power,24.4,Cash,3.3,115,2.12,90,0
VMX-11112,VM-157,Pune,College,05-01-2025,18:21:00,P-105,Dettol Wipe,Hygiene,49.98,25,8,17,399.84,RP-011,Amit,Low Power,18.9,UPI,4.4,47,3.3,253,1
VMX-11113,VM-123,Chennai,Metro Station,21-08-2025,08:08:00,P-107,Colgate Mini,Hygiene,35.44,81,81,0,2870.64,RP-004,Anita,Working,15.8,UPI,2.2,85,4.81,383,0
VMX-11114,VM-163,Chennai,Mall,01-03-2025,09:49:00,P-103,Oreo Pack,Snacks,120.97,60,47,13,5685.59,RP-002,Rajesh,Maintenance,16.2,Card,4.3,28,1.42,398,0
